Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
TCP1,9545884481.636158,9027361046.916723,8627798479.860138,8792138751.358568,8087138083.18646,8909602581.770163,9431666947.868013,TCP1
TCP11L1,133239433.90988344,231434279.7370284,123062921.8465964,300772971.3835796,143885918.4764455,35393339.0473984,35393339.0473984,TCP11L1
TDRKH,65998572.10077293,49763023.50767922,4716500.066521189,32444194.1494328,32444194.1494328,32444194.1494328,32444194.1494328,TDRKH
TECPR1,190539282.17388004,229597966.39966518,121737083.83937576,168672931.17283317,303653480.916358,33804001.66310336,33804001.66310336,TECPR1
TECPR2,26621333.79396352,62231282.00124229,10279920.18409619,39213573.98804972,52251583.77578218,58988952.52359403,10958981.818099577,TECPR2
TECR,1034475274.6410931,915855626.0348736,433426050.435941,994211065.0484377,825368003.0088869,784805557.5298005,710841308.1031668,TECR
TENM2,9664718.20525576,9664718.20525576,9664718.20525576,9772114.480522383,9772114.480522383,9772114.480522383,9772114.480522383,TENM2
TENM4,59481600.33189365,38772769.01486477,38752038.80935492,12550584.065095892,12550584.065095892,12550584.065095892,12550584.065095892,TENM4
TERF2,33460062.28464965,9827255.292423943,9827255.292423943,11786125.68723946,11786125.68723946,11786125.68723946,11786125.68723946,TERF2
TERF2IP,11092875.47581224,11092875.47581224,11092875.47581224,155766467.60549322,108162295.32239209,10317970.653184056,34847612.92399995,TERF2IP
TESC,25360936.839186337,96121048.92177518,119204474.627176,18305536.22018882,18305536.22018882,18305536.22018882,18305536.22018882,TESC
TEX10,10078356.399825044,10078356.399825044,10078356.399825044,10138541.663496202,10138541.663496202,10138541.663496202,10138541.663496202,TEX10
TEX2,59902409.20391505,57986872.97112262,76070671.10985178,80608841.30089378,16255445.007542007,16255445.007542007,16255445.007542007,TEX2
TF,16480273826.433563,14046584599.679855,8221915660.074087,15989077118.121138,13584222240.51197,37933605357.28862,19265514106.81353,TF
TFAM,634803083.3025503,721856439.8996893,887358438.984398,782724164.6819688,1079063641.36769,859749257.4463075,939244414.9756444,TFAM
TFCP2,31799755.88656438,9677759.98257168,9677759.98257168,12060484.476218404,12060484.476218404,12060484.476218404,12060484.476218404,TFCP2
TFG,1424964292.1628056,1291100148.272143,1490448590.9608364,1648655922.308827,1518283212.828772,1262148522.6926634,1395965461.3247142,TFG
TFRC,525910352.9273711,339448655.07388204,166878357.28456482,350590703.44792485,450372948.0080634,44968282.839548,541474926.4786843,TFRC
TGFB1I1,33983426.83032773,10480351.630951485,10480351.630951485,10639118.150903903,10639118.150903903,10639118.150903903,115972187.30665898,TGFB1I1
TGFBI,60281400.01482477,55788690.6473321,75235182.76177706,18275742.834910475,51039293.0498281,11991856.671020795,232180354.68506056,TGFBI
TGFBRAP1,8098914.049523609,47716640.30428647,45274581.68125255,19101984.33163979,19101984.33163979,19101984.33163979,19101984.33163979,TGFBRAP1
TGM2,77807037.18035014,12798547.46149637,165539054.37237418,179499892.4497969,134056154.90813866,320783532.74197966,479143731.2006831,TGM2
TGM3,20985611.37705592,9902172.309535842,9902172.309535842,9750160.069060972,9750160.069060972,9750160.069060972,9750160.069060972,TGM3
TGS1,9926479.515438499,9926479.515438499,9926479.515438499,9282096.957645943,9282096.957645943,9282096.957645943,9282096.957645943,TGS1
TH,105579968.72066592,8659624.630006101,8659624.630006101,15117299.329791036,15117299.329791036,15117299.329791036,15117299.329791036,TH
THBS1,9882331.19775459,9882331.19775459,9882331.19775459,11518273.670114933,11518273.670114933,11518273.670114933,11518273.670114933,THBS1
THEM6,122028878.35127798,10922864.11796433,10922864.11796433,10881595.848200342,106221094.3122354,104394526.1614614,104448321.95797598,THEM6
THEMIS,10737662.6965919,132302018.66320759,10737662.6965919,10463407.592636824,67062267.36947489,10463407.592636824,10463407.592636824,THEMIS
THNSL1,492905393.44918835,296887933.3621556,555010134.0859244,256868530.85397464,421990210.65638417,147461056.79676402,293253696.93280315,THNSL1
THOC2,9999669.964411983,26264751.10408373,9999669.964411983,13550903.953917427,11848040.615705568,11848040.615705568,11848040.615705568,THOC2
THOC3,27503988.015188,9373555.788133346,9373555.788133346,16434307.53647271,16434307.53647271,16434307.53647271,16434307.53647271,THOC3
THOC6,10212023.548539672,10212023.548539672,10212023.548539672,9726595.440803232,9726595.440803232,9726595.440803232,9726595.440803232,THOC6
THOP1,457162992.12120384,624501101.0357032,455459996.42444587,695300852.5493512,698966789.826497,669787681.3680046,586562481.4946975,THOP1
THRAP3,59914956.50098882,29496285.25312068,95776431.10648578,34773089.15165398,136571366.03588894,34773089.15165398,86174396.75357576,THRAP3
THSD7A,55507755.59637007,9578828.985440074,9578828.985440074,11245115.44075786,11245115.44075786,11245115.44075786,11245115.44075786,THSD7A
THTPA,21435451.64112681,53520467.64440501,7662731.511215823,35817741.327751376,35817741.327751376,35817741.327751376,35817741.327751376,THTPA
THUMPD1,21438434.244869355,8574674.973105628,8574674.973105628,17435187.733263277,17435187.733263277,17435187.733263277,17435187.733263277,THUMPD1
THY1,25983839035.19685,26481293588.552498,29527090101.6868,13563565453.540771,20675111239.9448,13852309319.468245,23267149732.84688,THY1
THYN1,10961901.408427108,10961901.408427108,10961901.408427108,10236664.886520008,10236664.886520008,10236664.886520008,81937950.32659948,THYN1
TIA1;TIAL1,126063234.84675996,115758300.79747802,86814602.72535253,152718446.66590104,288428742.75499195,170382102.06975427,124419012.33588542,TIA1
TIAM1,28739046.03170985,8962661.508544436,8962661.508544436,14636198.999743927,60748900.37337234,14636198.999743927,14636198.999743927,TIAM1
TIAM2,117597135.27816696,145449508.12271103,169926926.49335617,219788886.6066544,349078301.36659795,208888766.99575257,235583480.15205008,TIAM2
TIMM10,197891236.1582589,335811814.74832344,291350850.9001852,423843267.8545113,470565833.98922485,457826980.0955188,647543144.6685673,TIMM10
TIMM10B,67121344.96195304,40209014.61819064,62204639.69735692,133790309.0067085,103667262.03549899,21404929.18625659,21404929.18625659,TIMM10B
TIMM13,522105712.4756496,421880031.2421924,16352895.884756992,237033258.98557985,501836523.68385416,251238111.3547881,273203903.8183297,TIMM13
TIMM21,9970276.536268208,9970276.536268208,9970276.536268208,11594335.294487255,11594335.294487255,11594335.294487255,11594335.294487255,TIMM21
TIMM50,399352762.5126564,313363036.2181618,319887593.82315075,576677390.1286528,400431870.3903562,398562675.25658345,309910887.76002187,TIMM50
TIMM8A,613293739.169816,597955733.9457363,742227507.1829662,578350219.7065687,721468833.1891148,539876917.3043194,677349238.6688294,TIMM8A
TIMM9,1062944233.3381748,950609641.5301397,1526925529.6232586,1334986465.152699,1290456856.2890828,1079978504.6658602,1387159358.8173099,TIMM9
TIMMDC1,10116473.42930011,10116473.42930011,10116473.42930011,9987036.589415396,9987036.589415396,9987036.589415396,9987036.589415396,TIMMDC1
TIMP2,30021413.39274265,9553126.792610142,9553126.792610142,11593013.961845718,11593013.961845718,11593013.961845718,11593013.961845718,TIMP2
TIMP3,9739522.790960696,9739522.790960696,9739522.790960696,10350087.725232877,10350087.725232877,10350087.725232877,10350087.725232877,TIMP3
TINAGL1,72674282.24848309,76149889.9954985,70529964.80039787,142016759.52884853,128631611.99639726,119038278.61083108,343065955.94348234,TINAGL1
TIPRL,835554623.4999651,857138599.0761343,630962190.2779077,1025813623.2802688,592795671.4544048,1096258927.9762266,1027895068.8234168,TIPRL
TJP1,506768289.5175789,746568538.3873918,604400765.7500999,723260975.1709006,615203998.5190495,727391161.740482,637574534.373378,TJP1
TJP2,249934662.5721552,836284512.3469267,422655738.81750166,787688240.5380651,740771018.1276608,1555250836.8495677,394650990.82669824,TJP2
TK2,27362240.47782084,105689144.30004343,8044570.57685235,21963320.53204185,21963320.53204185,21963320.53204185,21963320.53204185,TK2
TKT,18684339551.746845,24075133892.080467,19483634553.787457,24577657389.38469,23714408938.40681,24802674790.765617,19448785095.6244,TKT
TLDC1,83819310.77137393,110577397.40757892,143169963.91554108,49945972.57909682,49945972.57909682,49945972.57909682,49945972.57909682,TLDC1
TLN1,2528655224.391008,2198330853.217141,1974304768.663832,2281338268.238965,2482031024.9439554,3109914037.727725,2900148365.7608104,TLN1
TLN2,8787138176.014194,7326989046.6703205,6042794707.959487,6565767176.625495,9657618117.765202,5351883263.097589,7469988499.6162815,TLN2
TLR9;TLR9,117090024.99257514,110038250.09023456,142209692.8769482,13616297.353737265,13616297.353737265,13616297.353737265,13616297.353737265,TLR9
TM7SF2,11698133.92942251,11698133.92942251,11698133.92942251,47806739.10458979,59020854.337457895,9987498.481686553,9987498.481686553,TM7SF2
TM9SF1;CHMP4A,11869497.488783622,11869497.488783622,11869497.488783622,69008856.39516641,10018401.783783063,10018401.783783063,10018401.783783063,TM9SF1
TM9SF2,124877536.04867572,82105781.71641402,118727941.09295882,39305390.14166834,39305390.14166834,39305390.14166834,39305390.14166834,TM9SF2
TM9SF4,9891057.710256178,9891057.710256178,9891057.710256178,9687250.747905886,9687250.747905886,9687250.747905886,9687250.747905886,TM9SF4
TMA7,29999299.33593674,196052357.05164185,156441849.44120505,287828341.0095089,201735278.03796887,218741578.45998007,186814600.7507192,TMA7
TMCO1,31027373.28548133,9365639.379097002,9365639.379097002,13148029.744330404,13148029.744330404,13148029.744330404,13148029.744330404,TMCO1
TMED10,831804394.8770697,212577198.40224376,444349020.42935216,658456047.136054,691793606.6867468,650903777.4043343,696327239.346742,TMED10
TMED2,63806048.55783557,47422779.7780302,44192004.85390271,67073139.67186622,67073139.67186622,67073139.67186622,67073139.67186622,TMED2
TMED4,44789963.5946891,42707370.59189429,39607686.76998741,42392590.52190023,42392590.52190023,42392590.52190023,42392590.52190023,TMED4
TMED7,126417081.3067342,208010526.32904276,331273897.35230494,317460530.7525744,543895167.2086008,415928382.15640783,353531417.19861376,TMED7
TMED8,33400243.835403625,180181131.2219736,11993082.086112564,51722937.5370793,126187408.07122377,9697613.82276146,61773283.64786603,TMED8
TMED9,141406456.53752118,147153318.68457854,356013405.24254215,39987603.03235565,346085466.23623186,39987603.03235565,359709904.37889457,TMED9
TMEFF1,56553218.65673169,35008144.66769385,48932168.06327566,22162169.23920762,22162169.23920762,22162169.23920762,22162169.23920762,TMEFF1
TMEFF2,10036556.022353062,10036556.022353062,10036556.022353062,9291052.737321952,9291052.737321952,9291052.737321952,9291052.737321952,TMEFF2
TMEM109,7441124.203106628,7441124.203106628,7441124.203106628,9813447.264428124,9813447.264428124,9813447.264428124,95203263.73130032,TMEM109
