Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
DDX19A,560231346.2419925,406854829.61252576,284306933.5508763,295663810.7260668,252553598.66266915,123726381.51668184,226796930.2592449,DDX19A
DDX21,10098385.455460673,10098385.455460673,10098385.455460673,9706156.247287143,9706156.247287143,9706156.247287143,9706156.247287143,DDX21
DDX23,40822745.54430831,9519629.32127226,42180663.76316045,14209544.138717094,14209544.138717094,14209544.138717094,14209544.138717094,DDX23
DDX39B,3910384559.683906,3470134653.6594954,4180616424.9816093,4404769466.844569,4201843092.3740096,3166816081.670649,4585439212.120655,DDX39B
DDX3X,2010544625.8344905,2072134409.960116,1756315776.524732,2207863723.894709,1987215260.4820595,1695143971.5599186,2234129501.373827,DDX3X
DDX3Y,9817875.820296908,9817875.820296908,47303534.4946218,11388595.54303792,11388595.54303792,11388595.54303792,11388595.54303792,DDX3Y
DDX4,10350044.71102179,10350044.71102179,10350044.71102179,10043288.100774497,10043288.100774497,10043288.100774497,10043288.100774497,DDX4
DDX42,22169789.47447087,27814912.770416915,54468565.08388408,411430124.6628016,16253615.116443414,16253615.116443414,1290425810.7226582,DDX42
DDX46,98360850.67863026,70263114.67374133,84514974.3313107,161101035.7529018,21286597.62104365,21286597.62104365,171670041.64633337,DDX46
DDX5,1029988984.1479828,975118346.2549648,705879462.6295662,1356891448.4002485,1027267310.0275693,919144172.3798764,1162609036.4126024,DDX5
DDX50,10283739.500306433,10283739.500306433,10283739.500306433,9958903.372612037,9958903.372612037,9958903.372612037,9958903.372612037,DDX50
DDX6,7645487460.484723,7343750293.35077,7609891900.411869,7246645287.998811,7086608439.521249,5946233917.313388,8131318986.565704,DDX6
DECR1,2017577973.813107,3379229099.7588267,3993657943.1494093,3352551259.45096,3641266332.3300686,2209536286.3233113,3512684149.246165,DECR1
DEFA1;DEFA3;DEFA1B,9229685.689872598,9229685.689872598,209481909.50396395,13759501.208263675,13759501.208263675,13759501.208263675,13759501.208263675,DEFA1
DEGS1,9697503.064206157,9697503.064206157,53000018.37868054,10978479.088938177,10978479.088938177,10978479.088938177,10978479.088938177,DEGS1
DEK,34007919.91160189,82951013.83875605,128378590.8993863,15207152.669954173,15207152.669954173,110020058.51585832,15207152.669954173,DEK
DENND4B,10489497.108988872,10489497.108988872,10489497.108988872,10622002.700582936,10622002.700582936,10622002.700582936,10622002.700582936,DENND4B
DENR,167039177.72547728,218109591.5709335,4043634.0581318894,355331373.39982074,192255809.8594525,372488744.2449687,366113922.457068,DENR
DEPDC5,22386432.77778893,52129633.70301891,9737601.729201214,12500520.68266638,12500520.68266638,12500520.68266638,987929027.877758,DEPDC5
DERA,9072814.065146133,142318685.23312208,9072814.065146133,15741760.687748687,15741760.687748687,15741760.687748687,15741760.687748687,DERA
DES,10268337.113732552,25638543.900692403,10268337.113732552,10771869.27076844,10771869.27076844,10771869.27076844,10771869.27076844,DES
DESI1,20525118.825607225,10073814.579721386,10073814.579721386,9633775.208390754,9633775.208390754,9633775.208390754,9633775.208390754,DESI1
DFFA,6856197.910367991,73843575.80079627,93155747.01712687,31621939.93466395,31621939.93466395,31621939.93466395,31621939.93466395,DFFA
DFNA5,111887506.99816634,108046128.75031345,167482797.54209957,305474072.748365,246785326.781508,25829675.46812304,282175928.26271385,DFNA5
DGAT1,9934751.31050456,9934751.31050456,9934751.31050456,10392842.955857737,10392842.955857737,10392842.955857737,10392842.955857737,DGAT1
DGKA,21389491.711442694,9389086.950616747,9389086.950616747,14724314.440029506,14724314.440029506,14724314.440029506,14724314.440029506,DGKA
DGKB,139286420.68823653,498553092.606496,527798193.35096014,180160828.8931088,22345403.813934755,406767272.9829524,477045418.630701,DGKB
DGKE,89765565.84646662,76808439.84733666,68371087.11017185,158989583.37661055,21884001.38544508,21884001.38544508,183702758.2180656,DGKE
DGKG,9042726.157030476,67394865.35604621,9042726.157030476,15614662.26283125,15614662.26283125,15614662.26283125,15614662.26283125,DGKG
DGKH,20266902.56546704,8199502.614783434,8199502.614783434,22346901.179536384,22346901.179536384,22346901.179536384,22346901.179536384,DGKH
DGKI,1116485187.563292,1318950200.3998122,781703046.4659432,1320911343.6331546,763026220.4452512,1569265436.5078983,1798279310.9980488,DGKI
DGKQ,16966421.444949128,8935695.878808925,41190227.98003726,64804680.36549842,57371647.19864235,71800003.01846546,15493077.994974455,DGKQ
DGKZ,184009543.77065912,228666944.15202177,107686044.56314024,256000881.1809519,35959139.52109266,35959139.52109266,35959139.52109266,DGKZ
DGUOK,87460554.50100659,9272210.2133233,9272210.2133233,14385504.748041805,447166551.4620954,14385504.748041805,14385504.748041805,DGUOK
DHCR24,21928035.064499706,9900834.479281712,9900834.479281712,10240683.98148487,10240683.98148487,10240683.98148487,10240683.98148487,DHCR24
DHCR7,31594210.33944465,9797563.639643522,9797563.639643522,11703301.36652204,11703301.36652204,11703301.36652204,11703301.36652204,DHCR7
DHRS11,11855228.91023146,11855228.91023146,11855228.91023146,10040671.36069587,10040671.36069587,10040671.36069587,62507601.53392782,DHRS11
DHRS13,9987031.73726025,9987031.73726025,9987031.73726025,10041972.823206348,10041972.823206348,10041972.823206348,10041972.823206348,DHRS13
DHRS2,31161736.12650184,9607464.568526998,9607464.568526998,10342994.1988926,10342994.1988926,10342994.1988926,10342994.1988926,DHRS2
DHRS7,77574518.91495368,228737402.114534,445642328.1193591,437174471.00364935,496303175.55077934,465976701.9066132,482513634.7073289,DHRS7
DHRS7B,9959354.87568533,9959354.87568533,60161580.11925091,11644080.464563768,28226580.2095776,11644080.464563768,11644080.464563768,DHRS7B
DHTKD1,70321980.49842854,85458637.51730862,59426945.60613663,43151650.60698384,43151650.60698384,43151650.60698384,43151650.60698384,DHTKD1
DHX15,615184820.8680702,463834756.0922284,673362021.088841,445228358.48127776,520973520.2691279,398135186.7967162,627357035.5653068,DHX15
DHX29,17359596.880593274,38936959.02265561,39395763.05230909,27699472.08055834,27699472.08055834,27699472.08055834,27699472.08055834,DHX29
DHX30,353980208.721943,348138369.598651,307785736.88615555,268035615.0211076,207188103.87931687,177503899.21066827,256038346.3516381,DHX30
DHX36,21060991.39799628,9914453.015616614,9914453.015616614,13352499.076376082,13352499.076376082,13352499.076376082,13352499.076376082,DHX36
DHX57,10019347.33486861,10019347.33486861,10019347.33486861,12136299.990586273,12136299.990586273,12136299.990586273,12136299.990586273,DHX57
DHX9,4082174597.875868,3633171792.329629,4262374172.587828,4034891158.6024594,3647491222.840851,3346639797.628959,5165058771.768713,DHX9
DIABLO,569479538.2137357,306828099.326592,403122144.88781065,662687988.8184304,560063420.4236962,547306442.151396,645510347.3840452,DIABLO
DIAPH1,129931325.00757642,126312572.51956315,142569744.66333985,126412794.93301398,126412794.93301398,126412794.93301398,126412794.93301398,DIAPH1
DIAPH2,8855598.505409507,134162703.99013436,8855598.505409507,15335242.324175455,15335242.324175455,15335242.324175455,15335242.324175455,DIAPH2
DIP2A,373350332.766189,271928394.77228713,444769039.33295774,504636224.92801726,472528841.539895,379162582.40195405,441094055.34381366,DIP2A
DIP2B,925730670.2163132,1312261676.7773333,1365156387.592802,1933709648.4836519,1198163408.356033,1273677478.2981708,1998259762.5312493,DIP2B
DIP2C,229163529.13729408,379140948.9129006,145938379.31961635,256426138.08327404,247322667.2507729,183953741.61624745,292083523.2908207,DIP2C
DIRAS1,811596543.1205723,702209874.9259236,595335906.2960631,601834650.8673898,832940108.2380165,850752390.9334145,635266180.7507433,DIRAS1
DIRAS2,2064785311.469797,3062203708.422307,1586981830.8431227,1154164726.7697403,1368802971.7110038,1034567017.0847287,1500046358.4697154,DIRAS2
DIS3,10154466.930727454,10154466.930727454,10154466.930727454,9861748.892660614,9861748.892660614,9861748.892660614,9861748.892660614,DIS3
DIS3L2,74878188.97702959,65434985.54344658,6161660.005665595,65952947.12795666,65952947.12795666,65952947.12795666,65952947.12795666,DIS3L2
DKC1,58176675.82716993,7779477.407555618,41093011.0756267,21049395.266846854,21049395.266846854,21049395.266846854,21049395.266846854,DKC1
DKK3,375095104.8407064,363004893.5022298,549548908.3490381,499220532.51088136,529913498.68351823,378149426.5145884,618499638.885597,DKK3
DLAT,6317083070.306297,9526085345.574669,10763448121.223793,8107378386.026651,8931416029.995686,7925778743.912514,10679883453.80786,DLAT
DLD,7151843667.049984,10118657716.680513,10049958437.577871,11456551484.007187,9382921261.943804,10621904108.134384,10953843255.971323,DLD
DLG1,1590667715.1774695,2079874933.189848,1831071048.2781048,1423541350.8576922,655624762.3270979,1386359892.7735505,1272161642.3952446,DLG1
DLG2,3786883522.194457,3971644524.036729,3171542817.664189,2486950105.9970307,2435805915.797425,3450395754.7737412,3028868459.4994216,DLG2
DLG3,2188640487.5393896,1648565339.4368706,1020267445.5292213,1350764663.7838693,1703755887.1326866,1618434978.5986242,2016896927.130996,DLG3
DLG4,8745585153.396358,11175646383.348585,11357916129.778149,10329679613.447382,9679287978.620852,11028692899.42682,12469102790.207298,DLG4
DLGAP1,381760404.58459353,914518226.5847012,707286007.5659738,588218786.003763,666926847.6087444,685730612.4295713,627700795.727375,DLGAP1
DLGAP2,74433616.51975094,64797025.90434231,55295854.6903394,16884773.09225637,16884773.09225637,16884773.09225637,16884773.09225637,DLGAP2
DLGAP3,433492445.29933363,534627228.68569666,452110371.44941396,636158198.0177133,486605654.6647077,426390978.79956186,543893720.7290603,DLGAP3
DLGAP4,377243867.9893544,397711033.253129,205654499.9986972,484630022.85441554,331393698.4326405,287020743.431625,326015675.8480976,DLGAP4
DLST,4522408689.290659,5507475390.071341,6827077210.312614,5764220927.079928,6087002446.4224,5434543747.140301,6810154482.162872,DLST
DMAP1,10322155.262516296,10322155.262516296,10322155.262516296,9965358.26831019,9965358.26831019,9965358.26831019,9965358.26831019,DMAP1
DMD,86900301.10320975,215617529.61012253,241952285.19733024,341743994.4934508,39616123.35556583,39616123.35556583,39616123.35556583,DMD
DMTN,1682951343.1491199,2367593410.115527,1985882188.8953254,2649172609.4271607,1885590150.250948,1425463553.2682645,1575549874.6863115,DMTN
DMWD,132819629.71676417,119122114.48895866,3564452.808055431,204197333.32294545,30161296.209195044,170657180.73903576,30161296.209195044,DMWD
DMXL1,18217872.9389088,52649597.02674154,7588792.917712533,25317306.68920448,25317306.68920448,25317306.68920448,25317306.68920448,DMXL1
DMXL2,4948688360.597629,7448084073.680331,6600178678.194814,6807675532.158004,6008696430.829643,6441442644.100169,6578651872.265853,DMXL2
DNA2,9915554.558451403,9915554.558451403,320522114.83927417,11304935.368983675,11304935.368983675,11304935.368983675,11304935.368983675,DNA2
DNAH7,9229023.80305835,285871018.18875533,290143501.91256034,9422296.778617207,9422296.778617207,9422296.778617207,9422296.778617207,DNAH7
DNAJA1,1712615308.8257706,1781486516.6482954,1953873366.9050655,2572169453.249405,1742699824.6608465,1734051346.8966286,2201355357.340571,DNAJA1
DNAJA2,1499123256.503822,1515110250.3947566,1405870341.2702384,1495710493.9866912,1379570045.1997955,1473391582.8477993,1685455302.4237645,DNAJA2
DNAJA3,210851458.98087025,99789922.97351252,441276445.8557785,41525361.88240552,328016475.38286287,41525361.88240552,378980037.6552412,DNAJA3
DNAJA4,26559692.426836293,265571529.8007349,61299447.77062902,224786570.7742505,29082982.01319409,29082982.01319409,29082982.01319409,DNAJA4
DNAJB1,675068619.7009705,654186627.219545,986255989.9961816,825175058.0411593,862112055.9546111,813480781.3536887,960803719.8197606,DNAJB1
DNAJB11,210771880.08464968,242779878.8128352,154734509.3687479,373641121.7037243,38283604.05269507,38283604.05269507,38283604.05269507,DNAJB11
DNAJB13,9790228.80252126,9790228.80252126,9790228.80252126,8553790.04341109,8553790.04341109,8553790.04341109,8553790.04341109,DNAJB13
DNAJB2,155283720.52616474,251574538.74754524,385979247.6865497,435481441.5786439,33847316.52087972,390183914.18519783,333114443.83601046,DNAJB2
DNAJB4,463691909.992788,1177840969.6252966,1643387136.724526,944285318.1908864,834045290.0642089,1050447618.0083119,1189347643.7091446,DNAJB4
DNAJB5,35800720.79794623,61324527.92486145,9629567.361015813,12706562.731890298,12706562.731890298,12706562.731890298,12706562.731890298,DNAJB5
DNAJB6,10036053.821736153,10036053.821736153,10036053.821736153,9881803.218339797,9881803.218339797,9881803.218339797,9881803.218339797,DNAJB6
DNAJC11,665558523.1685255,1045185265.4237431,1075420633.032735,986234508.7430805,714597371.8190469,543190269.9264182,1340865443.266912,DNAJC11
DNAJC12,10095503.151600754,10095503.151600754,10095503.151600754,9949830.390034387,9949830.390034387,9949830.390034387,9949830.390034387,DNAJC12
DNAJC13,133182775.31503963,89329628.97958407,59594974.80442806,34818155.881772056,34818155.881772056,166043745.9849455,34818155.881772056,DNAJC13
DNAJC19,52473729.337662704,110385279.287933,59846422.46433945,43215394.60005535,43215394.60005535,43215394.60005535,43215394.60005535,DNAJC19
DNAJC3,26233310.96620321,8756555.77977555,70665969.17016765,9765725343.751762,18895597.97210875,18895597.97210875,18895597.97210875,DNAJC3
DNAJC5,2816000249.831124,3972153285.662523,4668917047.4659395,4990330977.2657,5408750362.330071,5509973039.015747,5090755369.40741,DNAJC5
DNAJC6,4254167463.2893524,6317090098.027143,5734721030.58614,5793108243.330297,5656719081.9647045,6462032364.33047,5783184240.9819145,DNAJC6
DNAJC7,133470693.66194841,77692973.8618021,53987103.6419536,29032250.52358456,293094021.33996326,158427787.72810575,29032250.52358456,DNAJC7
DNAJC8,174075914.6201795,160232656.26968068,164170000.83673164,40256052.16487593,520089786.8557519,40256052.16487593,211656896.33981293,DNAJC8
DNER,9972784.101474557,9972784.101474557,9972784.101474557,9335951.691411808,9335951.691411808,9335951.691411808,9335951.691411808,DNER
DNM1,40265907835.879684,64055413299.63013,60591723032.27467,61575935537.745476,54316142245.749016,62931385471.29267,63663978831.81191,DNM1
DNM1L,13950025052.535994,16703375862.513887,15729316617.768463,15096882151.672615,14880671076.030666,15312483368.349258,15822307063.080606,DNM1L
DNM2,2436902639.4731345,2995711674.512785,2798819065.1417985,3340989161.145592,3320191469.410233,3400741591.359572,3431998193.6797485,DNM2
DNM3,3783439174.4557524,5366350814.487227,5743698454.873093,6944692395.634993,6342408050.133791,7291281592.449268,6369000517.890618,DNM3
DNMT1,406080138.9791287,183468402.80453885,386488245.8601419,2817931020.458106,2938508698.90603,2147503742.212807,2991596202.7548018,DNMT1
DNPEP,272021916.36720246,465452053.6266241,736924790.4300834,498392398.70024127,472117883.91477525,424005089.4691031,533920641.73204255,DNPEP
DNPH1,435344720.6865641,318980098.7070161,501238460.1237241,618576402.9501027,523431314.21998245,626374644.40477,39115460.8610823,DNPH1
DOC2A,221122929.3777553,93636382.92295316,80773879.56083508,39170269.32872992,39170269.32872992,39170269.32872992,39170269.32872992,DOC2A
DOCK1,8527180.441975433,46991246.27652086,56995656.38056408,109455779.07410853,109477863.39732684,76346916.03292683,74892677.86299936,DOCK1
DOCK10,16695173.411589844,28903050.333766494,25765814.89270555,17697586.50834958,44465902.89135216,68450944.48508988,17697586.50834958,DOCK10
DOCK11,10138815.929564657,10138815.929564657,10138815.929564657,9963241.306084808,9963241.306084808,9963241.306084808,9963241.306084808,DOCK11
DOCK3,436526442.66298985,556810944.8313974,265055071.4218034,220154178.73767665,486534405.47699165,528224259.911729,484472922.97961646,DOCK3
DOCK4,110231531.21600348,61856018.12427464,80507735.00034453,140242826.5685842,96754088.67996074,43680375.093498096,284072103.46613914,DOCK4
