Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
CRTC1,32684222.96847006,297567610.93586606,11474636.502591295,189395222.97339505,109550909.63682573,175065173.32782498,62440130.76343931,CRTC1
CRYAB,5007410942.539888,13656577536.390966,9830198210.812122,14760157020.715456,5857643209.9502,16814335928.302809,18885006215.495533,CRYAB
CRYL1,2092375290.166288,2377635025.9291053,2304337682.800531,3141045479.965361,3092748277.559354,4108715325.6619344,2931459061.224319,CRYL1
CRYM,5901391051.37907,10020757822.270266,7888971774.03126,9870921628.893814,11319280330.92527,11331628953.418163,8898855146.844414,CRYM
CRYZ,1161023085.6870446,1431050906.7996914,1472467532.5269668,1348658530.755007,1074115294.7064302,1459898681.0373154,1657484234.0582635,CRYZ
CRYZL1,182072601.49356863,254681363.49911243,37287143.05112883,547951865.2173868,468722593.7038583,429595537.8919037,531478143.1253665,CRYZL1
CS,15386377237.373787,23798069581.86669,17408064128.826942,23101002871.72352,21834232879.92974,27963184901.66309,25233384435.141804,CS
CSDC2,29287234.33633081,105549086.60846478,9393993.704509547,14349440.810756465,14349440.810756465,3568970494.8441234,14349440.810756465,CSDC2
CSDE1,1300931839.328967,1348246839.7866228,1300589579.6210954,1281128562.1868613,1250951890.8420856,1179385651.737383,1290104100.1784134,CSDE1
CSE1L,23228550676.43697,19768571430.70084,16472329557.09589,14966378788.038391,14773510473.752825,16616385202.632622,17226165778.65569,CSE1L
CSF1R,8751059.979644705,8751059.979644705,8751059.979644705,10867288.563240318,10867288.563240318,10867288.563240318,10867288.563240318,CSF1R
CSK,490394242.57616496,278679221.46943086,258790005.4300922,390221133.7614931,244793494.24592787,295169284.12798834,288947153.38962233,CSK
CSMD2,9716210.29084135,9716210.29084135,9716210.29084135,10531510.097803326,10531510.097803326,10531510.097803326,10531510.097803326,CSMD2
CSMD3,47388473.98832234,10864059.73325073,48174205.64389605,10547166.686093314,10547166.686093314,125360623.81892689,10547166.686093314,CSMD3
CSNK1A1,134459571.62459514,122312011.7298959,116816957.54236838,219994018.15202725,162660843.40139598,178403467.58548364,169228592.59092024,CSNK1A1
CSNK1D,263206277.47648597,252060755.30759808,52885916.32078689,396893542.3652964,275803559.9776122,451744116.3613959,47938918.34074212,CSNK1D
CSNK1G2;CSNK1G3,130182250.46971636,152995812.34950203,107574058.33203068,34663796.82480577,34663796.82480577,257666455.74960065,34663796.82480577,CSNK1G2
CSNK2A1,3743008443.504139,2678879505.9630933,3100399849.247875,2441898700.216631,2263759363.5977826,2436845132.614819,2583867055.0020003,CSNK2A1
CSNK2A2,310727053.16458935,502114329.6310977,162606749.02134708,443786670.8089813,697813624.3376143,617750851.0724512,570390354.4545352,CSNK2A2
CSNK2B,966392961.4888883,872968547.4311575,758647439.5347892,1105772613.9293492,1145710780.8132176,977971023.7708012,940630324.644121,CSNK2B
CSPG4,9878492.00964744,9878492.00964744,9878492.00964744,9948592.754702743,9948592.754702743,9948592.754702743,9948592.754702743,CSPG4
CSPG5,9692236.050249582,44244712.07996079,2126291.980943267,46864639.48676468,46864639.48676468,46864639.48676468,46864639.48676468,CSPG5
CSRP1,6228591606.759662,9449512157.286112,8079800381.797681,9903565236.524542,6476155941.087615,8985137408.438353,9618492577.894129,CSRP1
CSRP2,159168299.59255946,11799932.753027538,11799932.753027538,10010350.354144644,95232283.94718616,10010350.354144644,122490497.2319289,CSRP2
CST3,3858978020.2646303,2464589388.1757355,1930080194.7503664,2009740710.8400688,1473894624.7558606,3890651580.7355494,1452680542.700386,CST3
CSTB,4993807165.772673,5885095807.311254,5426288247.415099,4687592125.149816,4395743946.552186,4503511599.762095,5830506175.780798,CSTB
CSTF1,101757638.28807,86905313.98617052,78093461.14051802,9678327.776530895,9678327.776530895,9678327.776530895,9678327.776530895,CSTF1
CSTF2,44158098.74003793,10646227.666550307,10646227.666550307,10527801.420134196,63288231.33972184,10527801.420134196,10527801.420134196,CSTF2
CSTF3,76622364.97520964,50871323.98567221,46821003.3211595,10465183.401081435,10465183.401081435,10465183.401081435,10465183.401081435,CSTF3
CTBP1,6604600453.927313,7728810401.871084,6228842686.196257,6673451553.242868,6905052219.789903,6180041634.3628,5362041847.915202,CTBP1
CTBP2,571814114.8185648,417782011.82029617,419856377.3233914,671331085.8985746,605624584.3059634,637937397.7421392,524744019.6997082,CTBP2
CTC-260F20.3,9568071.488117576,9568071.488117576,9568071.488117576,12972582.673238335,12972582.673238335,12972582.673238335,12972582.673238335,CTC-260F20.3
CTCF,22759268.42945233,36562792.25010924,10198324.891061783,9724379.054053044,9724379.054053044,9724379.054053044,9724379.054053044,CTCF
