Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
ATP6V1G2,4614264597.393865,4811937435.104572,5256225995.740325,5077009700.503729,5349907404.820367,5038527883.33329,4171462124.623792,ATP6V1G2
ATP6V1H,7102443827.205188,7317846816.197561,8641838559.908049,9863291466.731443,8850216163.06364,10449726520.810879,8106760534.7357435,ATP6V1H
ATP8A1,2446453721.9843802,2162555820.9330344,3033043970.5733643,2214432263.2921467,2717945301.3009024,2726254264.9673967,2336623722.278609,ATP8A1
ATP8A2,78287009.35829999,33249821.526242986,57352452.67262782,36038320.74240722,36038320.74240722,36038320.74240722,36038320.74240722,ATP8A2
ATP9A,437975181.8796477,303626935.7270493,439139535.73567367,320925133.47369057,305917585.09440374,384947599.1893239,345252525.5012184,ATP9A
ATP9B,9641290.52203054,9641290.52203054,9641290.52203054,9059379.857559064,9059379.857559064,9059379.857559064,9059379.857559064,ATP9B
ATPAF1,125745010.76666638,221923409.4366325,502469113.9974029,519501357.6889176,649691849.9519415,387192842.7607585,43321627.14431874,ATPAF1
ATPIF1,357738819.18631047,303993644.9585994,228915853.73588443,24842515.645193353,1108267069.2066047,97468518.46983616,568365703.0898296,ATPIF1
ATRN,24856624.57518344,10398607.601044528,10398607.601044528,10630866.99413724,10630866.99413724,10630866.99413724,10630866.99413724,ATRN
ATRX,22381580.726281986,9681438.163241206,9681438.163241206,12432153.622206962,12432153.622206962,12432153.622206962,12432153.622206962,ATRX
ATXN10,1322795086.3015795,826695583.9200226,835580332.6776029,1067110338.9739268,1077416265.001119,1283130756.5261426,550480976.0748488,ATXN10
ATXN2,6594052.956230083,382392725.56821364,303249622.91345286,23107473.470552746,23107473.470552746,23107473.470552746,23107473.470552746,ATXN2
ATXN2L,167236785.23970452,113052588.32147336,145825800.92435625,198881636.22075796,36259258.57095487,36259258.57095487,36259258.57095487,ATXN2L
AUH,1228989970.287424,1709641152.0466444,2107645278.789446,2198750205.218352,1594924886.3654387,1836702786.6234398,1809552822.9919527,AUH
AVL9,599367132.9101901,192800546.9476252,594209741.4064418,668631050.0549855,568974132.0558095,693746168.0742128,363605695.9449511,AVL9
AZGP1,9873850.53002796,9873850.53002796,9873850.53002796,12230774.291167773,12230774.291167773,12230774.291167773,12230774.291167773,AZGP1
B2M,81684762.53475629,510052871.49652535,14279862.688638238,168645586.74407512,139190660.6937112,101150718.680496,231165998.55413467,B2M
B3GALTL,117836101.89743696,6421583.030270938,165042265.1679368,25380116.62476735,25380116.62476735,25380116.62476735,25380116.62476735,B3GALTL
B3GNT1,113410354.03807868,128922242.67409542,70733069.05430911,357780397.4686316,334931455.9193529,324010351.28249514,30525576.148979124,B3GNT1
BABAM1,97851876.29383184,106273153.93510224,83518232.46877633,292547883.0539761,28261312.80566957,266436271.54580647,28261312.80566957,BABAM1
BAG2,20380001.27544817,43344284.80057348,9772074.660362374,10604941.45452914,10604941.45452914,10604941.45452914,10604941.45452914,BAG2
BAG3,15599990.03374807,15599990.03374807,15599990.03374807,61825276.95204749,128578305.17157178,50615247.91766629,6547247.863392249,BAG3
BAG5,212699329.1756556,395006947.50499535,363734402.1091247,190367140.3127689,229649499.94945765,218915740.0599557,213568528.08107743,BAG5
BAG6,663887565.9401139,826922866.248707,686317092.048561,783944798.1387006,662347789.5761166,818144586.1380374,590045112.8553312,BAG6
BAI1,10018147.66515898,10018147.66515898,10018147.66515898,9695756.155007027,9695756.155007027,9695756.155007027,9695756.155007027,BAI1
BAI2,171449736.68275353,158823393.48644266,193026398.69786215,724370868.0234241,29460332.60586684,576803596.0438218,29460332.60586684,BAI2
BAI3,94208421.4292088,57122032.26503328,75742339.44568,312664138.0552178,224300906.1569549,15358508.718918262,15358508.718918262,BAI3
BAIAP2,3802139842.929049,3250104335.4172444,4273687199.208429,3406331020.8553586,3044428701.3524017,3472238005.833146,2795559834.017493,BAIAP2
BAIAP3,9620671.162881192,9620671.162881192,9620671.162881192,12615163.709022813,12615163.709022813,12615163.709022813,12615163.709022813,BAIAP3
BANF1,338404644.9546572,813321665.4673141,399006923.5405935,553682119.3483379,652206858.4050015,569912123.3225014,799248316.009164,BANF1
BASP1,77558740808.30682,40561412084.774734,67242921709.184685,58505827588.99597,48881327568.143776,69865062821.38724,46952884063.604805,BASP1
BAX,33834184.71701523,10189400.895099156,10189400.895099156,10896642.947117567,10896642.947117567,10896642.947117567,132287995.79305533,BAX
BAZ1B,9793911.40716208,9793911.40716208,9793911.40716208,11618393.484399086,11618393.484399086,11618393.484399086,11618393.484399086,BAZ1B
BBOX1,90439962.07359175,87412381.29865795,6066939.4923619935,21693121.555933725,21693121.555933725,21693121.555933725,21693121.555933725,BBOX1
BCAM,39685757.13485163,13933300.985830735,192448681.937638,60547709.85245119,93542265.46180724,51046745.55460481,59426439.68602966,BCAM
BCAN,14435187786.014956,20722595969.652687,17180475332.730217,19477421330.28569,14972715695.30064,15802565037.551624,18320915476.348568,BCAN
BCAP31,602059763.4771415,617927912.1745781,1233229256.3387046,944348294.2459707,818638218.4637129,972890100.4651662,944155539.607837,BCAP31
BCAR1;NEDD9,28582687.92725897,10725860.508602502,10725860.508602502,49702235.48771086,10439682.440989276,10439682.440989276,10439682.440989276,BCAR1
BCAS1,27964547.88542642,4412159860.249524,2167895673.77814,1270227796.4732866,1988409828.756068,1233436224.5833573,4559854116.552255,BCAS1
BCAS2,9883500.844233757,9883500.844233757,9883500.844233757,9675889.800441012,9675889.800441012,9675889.800441012,9675889.800441012,BCAS2
BCAS3,247111993.78186443,236337768.9865749,299303584.54101515,743363132.8044907,555644032.4008954,674855124.2809848,451943303.72738886,BCAS3
BCAT1,410938907.4023447,105942262.30986126,213485387.35728893,407798701.6152342,50631495.96503823,581160031.5886298,257375102.80549058,BCAT1
BCAT2,87727011.58560981,66921056.08956014,60168988.93852901,34098185.65140974,34098185.65140974,34098185.65140974,34098185.65140974,BCAT2
BCCIP,44649796.40245517,44329269.23058702,37733085.72000174,12295092.170851415,12295092.170851415,12295092.170851415,12295092.170851415,BCCIP
BCHE,10079029.680390865,10079029.680390865,10079029.680390865,9800993.642809447,9800993.642809447,9800993.642809447,9800993.642809447,BCHE
BCKDHA,342246276.9060268,333207642.276154,238609121.790627,710168572.489692,439803856.16427785,622996481.0707693,552449214.8697153,BCKDHA
BCKDHB,437884887.586084,334142840.22015184,353020519.89624065,68722976.62558761,68722976.62558761,68722976.62558761,68722976.62558761,BCKDHB
BCKDK,40667960.559610814,63856831.97601701,57164755.03849705,52637423.50583706,52637423.50583706,52637423.50583706,52637423.50583706,BCKDK
BCL2L13,641478604.7956362,431719696.72007424,663302524.9474016,827223821.5488862,921981303.3850198,749097111.2491717,629015012.3024807,BCL2L13
BCL2L2,31889345.33606249,8874413.51957535,98288918.69634296,17081156.788197618,17081156.788197618,17081156.788197618,17081156.788197618,BCL2L2
BCLAF1,187401145.34499267,133083366.27797636,114843445.18320884,305104352.59643847,286865403.64289355,302126577.1432947,26226845.248345964,BCLAF1
BCR,328086072.3106377,322530509.40149856,430776872.30280095,520366969.44038963,267755058.87693596,174886101.89510894,289642706.104574,BCR
BCS1L,200323193.0412031,156475065.99729684,173616540.46907663,40278729.80830475,218781217.7430657,319303458.81067777,196329696.3995402,BCS1L
BDH1,2679455736.353407,1835637113.4301047,3056030931.353223,3129457927.758241,2545015193.631857,2832620238.027661,2398745809.7681413,BDH1
BECN1,24760106.65840167,10116446.50142466,10116446.50142466,9468911.988565885,9468911.988565885,9468911.988565885,9468911.988565885,BECN1
BEGAIN,36497160.65872748,64669133.38297647,9710510.777370522,12482015.228505345,12482015.228505345,12482015.228505345,12482015.228505345,BEGAIN
BGN,142474441.80697858,74225891.2177597,9176969.565233793,409323475.787002,57552247.95905755,161418460.28222302,718106046.4494344,BGN
BHMT2;BHMT,10816452.32479541,10816452.32479541,10816452.32479541,10475459.380999133,10475459.380999133,10475459.380999133,10475459.380999133,BHMT2
BICD2,9855840.394237986,9855840.394237986,9855840.394237986,11579977.474558135,11579977.474558135,11579977.474558135,11579977.474558135,BICD2
BID,129022957.4136552,114774599.58121848,98822534.42262664,411586283.9174786,446792724.170278,51491224.23927179,329688590.33480126,BID
BIN1,8559363142.589572,18960654303.22523,13213904848.831629,11251517917.193468,14406746515.681187,12994324707.7074,16104128986.904345,BIN1
BLMH,1173207195.9692926,481062056.69979316,105038325.69330797,64061704.57019078,64061704.57019078,64061704.57019078,778344180.0644445,BLMH
BLOC1S1,10266482.31794963,10266482.31794963,10266482.31794963,9810978.854867136,9810978.854867136,9810978.854867136,9810978.854867136,BLOC1S1
BLOC1S2,22299842.301756814,64143673.45654147,51820675.73125765,11688300.7489396,11688300.7489396,11688300.7489396,11688300.7489396,BLOC1S2
BLVRA,1107163351.6101034,1291261632.665976,1472621657.6548104,1369571444.1593585,1371303071.9407866,1455662155.1501274,1069534273.971468,BLVRA
BLVRB,1359164334.2030964,1396089646.9948494,2286018095.866644,1508989673.6062574,1587306341.429032,1265071862.6675591,2010206783.529816,BLVRB
BMI1;COMMD3;PCGF2,103451170.78305072,95467416.53844774,84107793.70137775,13772175.172758412,13772175.172758412,13772175.172758412,13772175.172758412,BMI1
BMPR2,28974782.446331427,50178310.98969225,57414541.487606496,10419780.832502663,10419780.832502663,10419780.832502663,10419780.832502663,BMPR2
BNIP1,10059255.818512242,10059255.818512242,10059255.818512242,9522703.5570689,9522703.5570689,9522703.5570689,9522703.5570689,BNIP1
BNIP2,9813816.085864937,9813816.085864937,9813816.085864937,11792375.081723668,11792375.081723668,11792375.081723668,11792375.081723668,BNIP2
BOLA2B;BOLA2;RP11-345J4.5,429426260.33552164,490244126.96217406,184492779.65709272,480193676.1806123,40480211.32955277,556552583.9186503,403933190.2473895,BOLA2B
BPGM,152670648.5520035,194482982.22089165,194020982.4229238,120024001.66944829,172920486.88970286,154957202.67767078,198667351.82241145,BPGM
BPHL,487752528.6158192,94994612.62646872,206334600.6189021,359873060.82680684,216908786.30568805,266346694.29421988,42527933.86561159,BPHL
BPNT1,622210045.6331968,762854337.6372366,584461067.0216812,673264193.9474545,770346824.0176191,895337550.6930289,1061663934.4835881,BPNT1
BPTF,8083432.8438052265,8083432.8438052265,8083432.8438052265,16229653.4431587,16229653.4431587,16229653.4431587,16229653.4431587,BPTF
BRAF,230441429.24697548,480442389.0741496,336317969.94247705,192505650.45101225,395924119.6262982,419076853.4088309,342064223.73881984,BRAF
BRCC3,25512301.07217323,9141485.141519165,74644365.19862741,16125687.19389449,331513423.45148087,16125687.19389449,16125687.19389449,BRCC3
BRD4,10063492.815931307,10063492.815931307,10063492.815931307,9530338.404559974,9530338.404559974,9530338.404559974,9530338.404559974,BRD4
BRE,256610612.62902504,159551696.10638544,149915717.27815488,162679220.55415773,31108720.11553297,31108720.11553297,180415618.28652307,BRE
BRI3BP,11481746.895061165,11481746.895061165,11481746.895061165,9977469.211244844,9977469.211244844,9977469.211244844,9977469.211244844,BRI3BP
BRINP1,497064200.4900546,112298718.00198504,119581538.43891,254232660.73476827,40929444.85045781,131613093.79718068,40929444.85045781,BRINP1
BRINP2,81910592.76184493,41592796.69891162,42154702.82174861,18937950.82447863,18937950.82447863,18937950.82447863,18937950.82447863,BRINP2
BRINP3,40251924.91539192,10062802.535011593,10062802.535011593,9894786.926894702,9894786.926894702,9894786.926894702,9894786.926894702,BRINP3
BRIX1,113948363.218093,151180677.96855918,9993015.736119276,11631857.28369022,11631857.28369022,144801701.00279543,114113775.60142672,BRIX1
BRK1,1776570918.4321392,1326582007.0604286,1469062085.3952935,1296626078.6831207,1423830245.7156286,1434094116.2487562,1270615020.7457206,BRK1
BROX,145912596.36416215,252983430.5646713,160116243.85577786,225528371.78248292,289795584.2908956,271607756.84487385,286774970.06435764,BROX
BRSK1,920572834.177824,433602423.7943477,582494008.1071899,572594290.7191657,546800335.9208925,680965075.4651552,358872677.40927386,BRSK1
BRSK2,269845932.71798456,486302146.37167,485625076.6577312,357566376.35918486,289436906.43095136,341211495.94713664,278439788.30557483,BRSK2
BSCL2,355158604.314702,100297186.61055501,243333439.5089481,72344588.10126184,72344588.10126184,72344588.10126184,72344588.10126184,BSCL2
BSDC1,27209197.157545585,9248566.848899972,66063613.63200945,14397091.907822264,14397091.907822264,14397091.907822264,14397091.907822264,BSDC1
BSG,4440414127.776666,4783504945.4902315,5468123857.0695505,4064480471.0220776,3696431434.213232,4034968007.1958365,3467328822.3193946,BSG
BSN,6898161277.341999,7146470632.941027,10979232822.381807,11285055557.607506,8078189423.144762,10843309365.31403,6377936392.698351,BSN
BSPRY,10399320.94122493,10399320.94122493,10399320.94122493,10671799.033207003,10671799.033207003,10671799.033207003,10671799.033207003,BSPRY
BTBD11,10075497.469971992,10075497.469971992,10075497.469971992,9800886.198950704,9800886.198950704,9800886.198950704,9800886.198950704,BTBD11
BTBD17,467446295.5455248,156823420.61267355,92872960.75217836,233810150.5284976,47621998.10416644,47621998.10416644,47621998.10416644,BTBD17
BTF3,9452232.101904003,99779818.54135571,9452232.101904003,13531523.973300125,13531523.973300125,13531523.973300125,13531523.973300125,BTF3
BTF3L4,126377866.56730711,108281441.92497373,103988969.8597934,48307838.34178013,2047792179.034554,48307838.34178013,48307838.34178013,BTF3L4
BTN2A1;BTN2A2,24888835.448800527,83181787.64985429,64000194.67242465,16468839.296181396,16468839.296181396,16468839.296181396,16468839.296181396,BTN2A1
BTN3A1;BTN3A3;BTN3A2,24903486.156687263,10119051.867741542,10119051.867741542,11236844.208589558,11236844.208589558,11236844.208589558,11236844.208589558,BTN3A1
BUB3,516522775.9611486,345166876.00283307,264441515.91757852,353811971.0845837,368349966.75995487,225448414.13047317,446871449.30875343,BUB3
BUD31,110611302.17469689,97452272.11149868,93411991.47124812,38626773.72424883,38626773.72424883,38626773.72424883,38626773.72424883,BUD31
BZW1,645224794.6152912,406543884.4934814,231898058.26121718,446352310.9116162,534454234.8063906,473333261.7674443,491341168.3519278,BZW1
BZW2,35172372.25360202,9709097.563709673,9709097.563709673,9559362.780123673,9559362.780123673,9559362.780123673,9559362.780123673,BZW2
C10orf32,10945460.290101273,10945460.290101273,10945460.290101273,10293570.181864493,10293570.181864493,10293570.181864493,10293570.181864493,C10orf32
C11orf31,10040052.350536,10040052.350536,10040052.350536,9762882.669872006,9762882.669872006,9762882.669872006,9762882.669872006,C11orf31
C1QB,9660534.108215483,9660534.108215483,97112590.97430556,12508216.16373763,12508216.16373763,12508216.16373763,12508216.16373763,C1QB
C1QBP,4131939113.3507533,1442079659.241127,2152400093.300977,3143045591.2894983,4841014834.862264,3232724728.942645,2960653383.2850595,C1QBP
C1QC,10635897.578172335,10635897.578172335,10635897.578172335,10683887.573634403,10683887.573634403,10683887.573634403,10683887.573634403,C1QC
C1QL1;C1QL2;C1QL3,144100193.9672369,118288368.17332996,133071389.83590998,437711586.5883187,413652267.1919096,19373295.52271297,19373295.52271297,C1QL1
C1QTNF4,24487236.045440476,51340060.2617112,48721918.96327914,9957977.85874041,9957977.85874041,9957977.85874041,9957977.85874041,C1QTNF4
C2;CFB,24525830.73194641,7904686.587669949,7904686.587669949,18665844.645274587,18665844.645274587,18665844.645274587,407132702.198656,C2
C2CD2,9361159.747299084,9361159.747299084,9361159.747299084,247788574.93488637,13913024.84928472,13913024.84928472,13913024.84928472,C2CD2
C2CD2L,474484123.85621136,449658281.5381662,562411698.2527566,577620231.9569768,566960788.436839,539713175.3643092,403338077.95440125,C2CD2L
C2CD4C,267050311.69253328,194528305.43308097,160546769.24986228,483101257.56093216,370767352.9725708,590118539.7771658,506177884.60940313,C2CD4C
C2CD5,180081083.029472,174687480.585623,256248818.65113345,329681801.0715933,277088339.9599973,396148785.4828352,259510331.46961683,C2CD5
C3,1612222799.6732042,4985317010.433009,2564571674.450939,565128954.0622402,3776127070.3168993,2728739098.5980377,4083498634.5112453,C3
C4A,171133495.85273495,334143508.74581057,364774134.9358264,52880418.1549777,582664033.3309957,160823247.73450807,819983845.0594519,C4A
C4B,10141463.492261462,10141463.492261462,10141463.492261462,10354750.041407457,10354750.041407457,10354750.041407457,10354750.041407457,C4B
C4BPA,10732302.411796885,10732302.411796885,10732302.411796885,10469613.977220858,10469613.977220858,10469613.977220858,10469613.977220858,C4BPA
C7orf55-LUC7L2,120986743.22431068,126579738.69405562,62450166.01174945,186586430.1612709,129507933.53310446,124199868.58016875,33727032.327448644,C7orf55-LUC7L2
CA1,1677844591.8502116,3351059861.4723268,12243617394.433413,3508293763.221688,3461923546.992484,3585495964.197585,8210657308.785046,CA1
CA10,99544018.09232356,9860858.210133357,73665364.56717628,11763998.492979996,11763998.492979996,11763998.492979996,11763998.492979996,CA10
CA14,10439353.42252914,265622218.59594145,121230474.83265756,11185962.689082343,11185962.689082343,11185962.689082343,219859753.13747245,CA14
CA2,5740690776.034079,17108040070.825682,13526476364.801737,9311831289.748655,14827193568.641712,11045976572.754421,14819592781.650663,CA2
CA3,10239856.105377363,10239856.105377363,10239856.105377363,9857602.368547818,9857602.368547818,9857602.368547818,9857602.368547818,CA3
CA4,231301399.98052225,777119923.5414442,1403227299.7764525,827543156.1935053,1139362929.0442743,810547881.8304743,730853134.6432295,CA4
CA7,10645738.045621207,10645738.045621207,10645738.045621207,10543522.316395542,10543522.316395542,10543522.316395542,10543522.316395542,CA7
CA8,9947457.662130358,9947457.662130358,9947457.662130358,11531332.487373205,11531332.487373205,11531332.487373205,31828442.706719805,CA8
CAAP1,9846600.944000008,9846600.944000008,9846600.944000008,10373621.14072056,10373621.14072056,10373621.14072056,10373621.14072056,CAAP1
CAB39,1353513716.1367998,1861495734.9408267,1762941155.9005013,1719659797.613093,1628499145.4266126,1403389765.0956054,1606383458.8562133,CAB39
CAB39L,649749396.1379539,493226100.3943394,667165651.2009691,660393659.7894009,624046201.5986543,519123856.0495045,645290806.9018719,CAB39L
CABLES1,10092040.30479346,10092040.30479346,10092040.30479346,9625544.108925233,9625544.108925233,9625544.108925233,9625544.108925233,CABLES1
CABP1,10313560.238132354,10313560.238132354,156702830.3425766,10964222.719263542,138281566.01223534,10964222.719263542,83856232.77299389,CABP1
CACNA1A,62281659.31172428,53119693.19505104,52203342.75212602,26785295.194895376,26785295.194895376,26785295.194895376,26785295.194895376,CACNA1A
CACNA1B,118739736.23172784,111134548.81776737,116898113.85514908,283669281.13172686,33863107.52332065,33863107.52332065,33863107.52332065,CACNA1B
CACNA1E,144763316.81533965,65602326.25380058,113302883.74137159,215611374.51627785,181432106.1518547,187144168.05112296,24484717.74940261,CACNA1E
CACNA2D1,11473987695.05067,6991224999.346971,7672462559.231416,7944172641.341124,6551068690.467428,7636127178.705452,5528656147.352245,CACNA2D1
CACNA2D2,328917173.682379,261723727.41365385,298399982.95970017,571171757.6123525,526027534.3136993,741668798.6302233,570092162.1568342,CACNA2D2
CACNA2D3,460128342.07424927,143268689.18605486,275629442.07062733,257029143.18843937,27924038.087588593,223158522.9380577,27924038.087588593,CACNA2D3
CACNA2D4,10199435.07544446,10199435.07544446,10199435.07544446,11270944.16910143,11270944.16910143,11270944.16910143,11270944.16910143,CACNA2D4
CACNB1,116606477.44913022,130429323.61341742,108356482.35160547,172213359.04732737,152125560.75214466,151266909.84278473,18207532.783743296,CACNB1
CACNB3,294219605.07372963,252623552.27909648,281713287.22248846,241062912.298444,186182271.1267037,236827979.98516455,178409193.74970543,CACNB3
CACNB4,582416159.6425316,510801979.9625053,980942272.6728084,940490957.9048482,676837589.0407938,879748039.7183893,619719200.3261101,CACNB4
CACNG2,104026058.56483208,8180630.342988628,174389263.6929439,17628678.874723773,177087451.18628335,17628678.874723773,17628678.874723773,CACNG2
CACNG3,212891529.7790685,143351699.04684913,197918056.97597992,19560225.75027984,19560225.75027984,19560225.75027984,19560225.75027984,CACNG3
CACNG8,121857564.08734864,8607820.658216147,8607820.658216147,443203100.6946136,166487852.74998966,215879658.90594476,133731144.43587552,CACNG8
CACYBP,2675660408.336979,3615058907.2451267,5091463849.156118,3571518534.9084077,3294628137.0063024,3597823538.456642,3555446118.9064116,CACYBP
CAD,21878827.49128046,34764235.31104931,9698479.992394974,12430985.655246176,12430985.655246176,12430985.655246176,12430985.655246176,CAD
CADM1,3673445588.008989,1015603584.2296412,2126378422.9776125,2611151856.628661,2434794533.936987,2137721083.3200169,1404287891.0132759,CADM1
CADM2,6605742453.6065,7574720477.053331,9277136846.562328,8860403514.851154,7521803231.509535,9159936869.280693,6656160120.643221,CADM2
CADM3,6293782682.239725,5799957546.461389,6449538016.09246,7420654133.651252,7741927970.423588,7205744137.908465,6186405903.439086,CADM3
CADM4,1351531233.120652,3987250015.44718,2714115982.153541,2564718762.2366467,2354503760.426678,2073601905.127775,3159136602.4883103,CADM4
CADPS,6782994213.137785,5728412719.67886,8330572543.135344,8217178260.432018,7544078809.04081,7908171668.613516,6366036105.074569,CADPS
CADPS2,128815021.29570808,211633183.41209948,571680020.3264711,507277667.1898279,243228148.6762393,645813041.2326201,197151946.42677036,CADPS2
CALB1,4190274251.8060713,5040519337.342752,3353527228.61661,3650700289.8107696,1649408604.4051304,2707275779.568853,2815988905.9556623,CALB1
CALB2,4595177400.164434,1132798454.684433,1126143887.2319324,1678758137.2993016,803641883.7897513,1264815984.242041,1196914161.6626582,CALB2
CALCOCO1,55568870.27612678,45560473.79817314,63831923.87026469,20049310.641517494,20049310.641517494,109521961.68718009,57771121.40675452,CALCOCO1
CALD1,145749678.95327222,399248079.6543497,361805283.8820743,438535232.40280515,181209051.8544436,219763166.96885496,166788163.57558468,CALD1
CALM1;CALM2;CALM3,133094520992.33005,135543288119.14833,140793875593.81866,122165014451.13785,103239219935.122,118312313141.97072,106227816378.03293,CALM1
CALR,8497928108.746842,5743412293.105032,7287087945.2380905,6338630185.764136,6523421191.4337225,5980932416.673006,6541848128.59168,CALR
CALU,2049924939.853365,997786054.1473976,861137279.3344457,737070794.5510371,628505306.3461835,801322539.1427523,329153079.4756642,CALU
CAMK1,1251308337.2390652,1256456499.4105794,1058495053.1601436,1063789089.0854193,1341903409.3563426,1132632793.6370873,1112685792.4291317,CAMK1
CAMK1D,458765359.32394457,632916200.5334862,1195620585.05548,1014704791.1604753,1049500302.7508854,740978377.4810356,46491305.50333117,CAMK1D
CAMK1G,9766686.372655476,9766686.372655476,9766686.372655476,10454316.64582584,10454316.64582584,10454316.64582584,10454316.64582584,CAMK1G
CAMK2A,88008355781.64078,93536957866.77733,99015349189.15222,117163594317.75674,91193797623.17102,103239256234.5279,84989732025.07426,CAMK2A
CAMK2B,23748921159.751877,18713501507.227818,19687172172.736958,18583948839.19691,14291300824.676403,18015093686.95906,14697607142.867884,CAMK2B
CAMK2D,5956882404.826442,13835065404.985413,4724652824.251258,5338687367.479803,4476279315.938274,4985155827.874597,1748788243.8886707,CAMK2D
CAMK2G,2943761621.4898233,3486284005.9917073,3740554117.498158,4276504736.755349,5992822973.017124,5769995826.154857,4221934794.6944866,CAMK2G
CAMK4,1956097395.61086,1728532790.5739307,1909219641.8810203,2384329116.780939,1613501832.1997352,1818751057.3009686,1352905475.2914565,CAMK4
CAMKK1,354895390.31836087,429237993.33744866,480521226.04372233,698269123.401798,537756748.2411472,699442615.1991253,670730767.8327148,CAMKK1
CAMKK2,946954503.7319676,1146834501.66972,1232425521.0445518,1111756384.0967038,1086308702.2096422,1205988219.2507458,863103031.3075004,CAMKK2
CAMKV,10026212729.59962,5450250321.460164,7178949855.089193,11238206013.143835,10183015091.404577,10478880542.488571,6398612579.7104645,CAMKV
CAMLG,78277794.15160602,90037531.82663542,9225962.505623383,11470840.314660367,11470840.314660367,11470840.314660367,11470840.314660367,CAMLG
CAMSAP1,123238577.66634196,79752390.81637362,91820102.76661132,20549584.38015999,148805146.41082484,20549584.38015999,20549584.38015999,CAMSAP1
CAMSAP2,727980038.4158754,342031786.6536851,510613544.28039217,418756537.91317016,394829268.92925954,396575065.1947103,397755889.0543389,CAMSAP2
CAMSAP3,1511688014.6328113,669507690.4538674,721814294.6830242,973460531.1699953,403620733.025492,899255470.5604707,528609334.01886445,CAMSAP3
CAND1,18580542721.193863,14458459206.565666,14741250229.189562,15380982261.519552,15292302197.344143,13881915531.9815,14488394018.379313,CAND1
CAND2,126636229.0480188,179500970.12737325,104960729.57646754,106049814.9407848,18103355.156291086,182101094.338434,246428545.21645868,CAND2
CANX,5954403750.733828,5455069979.023013,5910103058.002996,5933325069.33945,8439278676.14682,5280643481.169689,6138940094.025632,CANX
CAP1,10504144048.10444,10730626058.19874,8464071821.63641,8698817830.484251,8592257876.836613,9134365866.827393,8773689867.632887,CAP1
CAP2,8833422473.334309,10663716209.45363,10855504567.17418,10172939249.57622,11083662195.08677,9066778009.132341,9006380292.363447,CAP2
CAPG,239630985.18318787,457299350.23168135,405301957.3386497,535888600.2943155,738153110.0493526,441891146.1415783,725298143.4550363,CAPG
CAPN1,1927525382.0963414,2156061742.723809,1981770764.8715167,2577969044.1005764,2795059655.161032,2487182432.892785,2275625902.936376,CAPN1
CAPN12,10209652.318749938,10209652.318749938,10209652.318749938,9655011.853478586,9655011.853478586,9655011.853478586,9655011.853478586,CAPN12
CAPN2,774925430.1589183,1575468784.443626,822160795.63029,1219484947.9364822,1542864844.212632,1196711955.0062554,1260813024.109559,CAPN2
CAPN5,964404999.8222789,146015895.97784245,400473991.8796629,474387675.8100236,58130349.92904101,429743509.7232365,58130349.92904101,CAPN5
CAPN7,9487781.539354486,9487781.539354486,9487781.539354486,14079305.383971142,14079305.383971142,14079305.383971142,14079305.383971142,CAPN7
CAPNS1,1409488187.8882113,2046005453.6764128,1717737028.7044194,1582003831.8895204,1705948812.5302956,1888172751.1772304,2270103848.259868,CAPNS1
CAPRIN1,909915847.0548217,552221686.2765589,375053299.85861987,499240162.5251458,456543324.6240447,571433925.0117457,394174542.11008567,CAPRIN1
CAPS,10191940.825947488,10191940.825947488,10191940.825947488,11416614.035659682,11416614.035659682,11416614.035659682,11416614.035659682,CAPS
CAPZA1,1480240290.6749108,1470627937.158767,1801304392.28606,1608726527.931043,1590647193.3112733,1509697816.0747395,1717155511.7305198,CAPZA1
CAPZA2,8144800515.026413,7020670046.716259,7477604817.860604,6744858784.762451,5942061023.668602,5713589782.379767,6069649719.621915,CAPZA2
CAPZB,6145965852.491221,5204157579.188654,6030833461.388761,5912977140.159657,5199277514.786846,5334707891.716691,5260658053.916452,CAPZB
CARD6,8892434.114278248,328493824.3642937,361696028.5489668,16089201.05582494,16089201.05582494,16089201.05582494,16089201.05582494,CARD6
CARHSP1,285802281.1702656,376086818.7912898,322103382.65237635,745818443.470809,676278033.1352402,464362359.2335256,429996246.3255355,CARHSP1
CARKD,1521073899.4036682,2053191516.271124,1690636979.042894,1711649536.8083465,1563510855.8302562,1362141960.219594,1584174180.472541,CARKD
CARM1,22431101.580619607,10424207.243689356,100596644.86088444,87129231.20447113,133524104.9341145,165883134.71943632,125986978.63588557,CARM1
CARNS1,13534679.806231145,1504893988.669523,251053477.0729721,464803861.5735536,1261437951.8033352,783072014.8813852,1298680021.1128314,CARNS1
CARS,2090275133.0193906,1754880755.875412,1532202213.4689994,1662503797.5228322,1533975131.2379315,1480513852.0165672,448242728.43483794,CARS
CARS2,70964334.60109821,69077570.99880171,6868879.758392431,27916970.420089196,27916970.420089196,27916970.420089196,27916970.420089196,CARS2
CARTPT,9809129.94671406,9809129.94671406,9809129.94671406,10365409.008818453,10365409.008818453,10365409.008818453,10365409.008818453,CARTPT
CASK,2857285638.4218144,1600466390.973095,1677857941.426382,2151513056.245773,2035186948.5956953,2131016126.218561,1685388973.6419725,CASK
CASKIN1,1852478161.4169211,1501886239.7014976,2072325732.7141442,2217047939.4031982,1479369025.6416526,1846310340.841606,1052222113.7667358,CASKIN1
